FicT-FicA complex,"yhfG"" // ""fic",TUPLE // EG12374-MONOMER // 1 // TUPLE // EG10307-MONOMER // 1,"DUF2559 domain-containing protein YhfG"" // ""putative adenosine monophosphate&mdash;protein transferase Fic",,,
fimbrial complex,"fimH"" // ""fimG"" // ""fimF"" // ""fimA",TUPLE // EG10315-MONOMER // 1 // TUPLE // EG10314-MONOMER // 1 // TUPLE // EG10313-MONOMER // 1 // TUPLE // EG10308-MONOMER // 1,"type 1 fimbriae D-mannose specific adhesin"" // ""type 1 fimbriae minor subunit FimG"" // ""type 1 fimbriae minor subunit FimF"" // ""type 1 fimbriae major subunit",,,
FKBP-type peptidyl-prolyl <i>cis-trans</i> isomerase FklB,fklB,TUPLE // G7865-MONOMER // 2,FKBP-type peptidyl-prolyl <i>cis-trans</i> isomerase FklB,,,
FKBP-type peptidyl-prolyl <i>cis-trans</I> isomerase SlyD,slyD,TUPLE // EG11663-MONOMER // 2,FKBP-type peptidyl-prolyl <i>cis-trans</i> isomerase SlyD,,,
flagellar export apparatus,"fliJ"" // ""fliI"" // ""fliH"" // ""fliR"" // ""fliQ"" // ""fliP"" // ""fliO"" // ""flhB"" // ""flhA",TUPLE // G378-MONOMER // 1 // TUPLE // G377-MONOMER // 6 // TUPLE // EG11656-MONOMER // 12 // TUPLE // EG11977-MONOMER // 1 // TUPLE // EG11976-MONOMER // 1 // TUPLE // EG11975-MONOMER // 1 // TUPLE // EG11224-MONOMER // 1 // TUPLE // G7028-MONOMER // 1 // TUPLE // G370-MONOMER // 1,"flagellar biosynthesis protein FliJ"" // ""flagellum-specific ATP synthase FliI"" // ""flagellar biosynthesis protein FliH"" // ""flagellar biosynthesis protein FliR"" // ""flagellar biosynthesis protein FliQ"" // ""flagellar biosynthesis protein FliP"" // ""flagellar biosynthesis protein FliO"" // ""flagellar biosynthesis protein FlhB"" // ""flagellar biosynthesis protein FlhA",,,
flagellar motor complex,"fliL"" // ""fliE"" // ""fliF"" // ""flgI"" // ""flgG"" // ""flgF"" // ""flgC"" // ""flgB"" // ""motB"" // ""motA"" // ""flgH"" // ""fliG"" // ""fliM"" // ""fliN",TUPLE // EG10322-MONOMER // 2 // TUPLE // EG11346-MONOMER // 1 // TUPLE // FLIF-FLAGELLAR-MS-RING // 1 // TUPLE // FLGI-FLAGELLAR-P-RING // 1 // TUPLE // FLGG-FLAGELLAR-MOTOR-ROD-PROTEIN // 1 // TUPLE // FLGF-FLAGELLAR-MOTOR-ROD-PROTEIN // 1 // TUPLE // FLGC-FLAGELLAR-MOTOR-ROD-PROTEIN // 1 // TUPLE // FLGB-FLAGELLAR-MOTOR-ROD-PROTEIN // 1 // TUPLE // MOTB-FLAGELLAR-MOTOR-STATOR-PROTEIN // 1 // TUPLE // MOTA-FLAGELLAR-MOTOR-STATOR-PROTEIN // 1 // TUPLE // FLGH-FLAGELLAR-L-RING // 1 // TUPLE // CPLX0-7450 // 1 // TUPLE // FLIG-FLAGELLAR-SWITCH-PROTEIN // 26 // TUPLE // FLIM-FLAGELLAR-C-RING-SWITCH // 34 // TUPLE // FLIN-FLAGELLAR-C-RING-SWITCH // 1,"flagellar protein FliL"" // ""flagellar basal-body protein FliE"" // ""flagellar basal-body MS-ring and collar protein"" // ""flagellar P-ring protein"" // ""flagellar basal-body rod protein FlgG"" // ""flagellar basal-body rod protein FlgF"" // ""flagellar basal-body rod protein FlgC"" // ""flagellar basal-body rod protein FlgB"" // ""motility protein B"" // ""motility protein A"" // ""flagellar L-ring protein"" // ""flagellar motor switch protein FliG"" // ""flagellar motor switch protein FliM"" // ""flagellar motor switch protein FliN",,,
flagellar motor switch complex,"fliN"" // ""fliM"" // ""fliG",TUPLE // FLIN-FLAGELLAR-C-RING-SWITCH // 1 // TUPLE // FLIM-FLAGELLAR-C-RING-SWITCH // 34 // TUPLE // FLIG-FLAGELLAR-SWITCH-PROTEIN // 26,"flagellar motor switch protein FliN"" // ""flagellar motor switch protein FliM"" // ""flagellar motor switch protein FliG",,,
flagellum,"fliD"" // ""fliC"" // ""flgL"" // ""flgK"" // ""flgE"" // ""flhA"" // ""flhB"" // ""fliO"" // ""fliP"" // ""fliQ"" // ""fliR"" // ""fliH"" // ""fliI"" // ""fliJ"" // ""fliN"" // ""fliM"" // ""fliG"" // ""flgH"" // ""motA"" // ""motB"" // ""flgB"" // ""flgC"" // ""flgF"" // ""flgG"" // ""flgI"" // ""fliF"" // ""fliE"" // ""fliL",TUPLE // EG10841-MONOMER // 5 // TUPLE // EG10321-MONOMER // 1 // TUPLE // EG11545-MONOMER // 1 // TUPLE // EG11967-MONOMER // 1 // TUPLE // G361-MONOMER // 120 // TUPLE // CPLX0-7451 // 1 // TUPLE // G370-MONOMER // 1 // TUPLE // G7028-MONOMER // 1 // TUPLE // EG11224-MONOMER // 1 // TUPLE // EG11975-MONOMER // 1 // TUPLE // EG11976-MONOMER // 1 // TUPLE // EG11977-MONOMER // 1 // TUPLE // EG11656-MONOMER // 12 // TUPLE // G377-MONOMER // 6 // TUPLE // G378-MONOMER // 1 // TUPLE // FLAGELLAR-MOTOR-COMPLEX // 1 // TUPLE // FLIN-FLAGELLAR-C-RING-SWITCH // 1 // TUPLE // FLIM-FLAGELLAR-C-RING-SWITCH // 34 // TUPLE // FLIG-FLAGELLAR-SWITCH-PROTEIN // 26 // TUPLE // CPLX0-7450 // 1 // TUPLE // FLGH-FLAGELLAR-L-RING // 1 // TUPLE // MOTA-FLAGELLAR-MOTOR-STATOR-PROTEIN // 1 // TUPLE // MOTB-FLAGELLAR-MOTOR-STATOR-PROTEIN // 1 // TUPLE // FLGB-FLAGELLAR-MOTOR-ROD-PROTEIN // 1 // TUPLE // FLGC-FLAGELLAR-MOTOR-ROD-PROTEIN // 1 // TUPLE // FLGF-FLAGELLAR-MOTOR-ROD-PROTEIN // 1 // TUPLE // FLGG-FLAGELLAR-MOTOR-ROD-PROTEIN // 1 // TUPLE // FLGI-FLAGELLAR-P-RING // 1 // TUPLE // FLIF-FLAGELLAR-MS-RING // 1 // TUPLE // EG11346-MONOMER // 1 // TUPLE // EG10322-MONOMER // 2,"flagellar filament capping protein"" // ""flagellar filament structural protein"" // ""flagellar hook-filament junction protein 2"" // ""flagellar hook-filament junction protein 1"" // ""flagellar hook protein FlgE"" // ""flagellar biosynthesis protein FlhA"" // ""flagellar biosynthesis protein FlhB"" // ""flagellar biosynthesis protein FliO"" // ""flagellar biosynthesis protein FliP"" // ""flagellar biosynthesis protein FliQ"" // ""flagellar biosynthesis protein FliR"" // ""flagellar biosynthesis protein FliH"" // ""flagellum-specific ATP synthase FliI"" // ""flagellar biosynthesis protein FliJ"" // ""flagellar motor switch protein FliN"" // ""flagellar motor switch protein FliM"" // ""flagellar motor switch protein FliG"" // ""flagellar L-ring protein"" // ""motility protein A"" // ""motility protein B"" // ""flagellar basal-body rod protein FlgB"" // ""flagellar basal-body rod protein FlgC"" // ""flagellar basal-body rod protein FlgF"" // ""flagellar basal-body rod protein FlgG"" // ""flagellar P-ring protein"" // ""flagellar basal-body MS-ring and collar protein"" // ""flagellar basal-body protein FliE"" // ""flagellar protein FliL",,,
|Flavorubredoxin|,,,,,,
FlhDC DNA-binding transcriptional dual regulator,"flhC"" // ""flhD",TUPLE // MONOMER0-2488 // 2 // TUPLE // EG10320-MONOMER // 4,"DNA-binding transcriptional dual regulator FlhC"" // ""DNA-binding transcriptional dual regulator FlhD",,,
FMN dependent NADH:quinone oxidoreductase,azoR,TUPLE // G6731-MONOMER // 2,FMN dependent NADH:quinone oxidoreductase,,,
FMNH<sub>2</sub>-dependent alkanesulfonate monooxygenase,ssuD,TUPLE // MONOMER-162 // 4,FMNH<sub>2</sub>-dependent alkanesulfonate monooxygenase,,,
formaldehyde dehydrogenase,frmA,TUPLE // ADHC-MONOMER // 2,formaldehyde dehydrogenase,,,
formate channel FocA,focA,TUPLE // FOCA-MONOMER // 5,formate channel FocA,,,
formate dehydrogenase formation protein,fdhE,TUPLE // EG10284-MONOMER // 2,formate dehydrogenase formation protein,,,
"formate dehydrogenase N, subcomplex","fdnI"" // ""fdnH"" // ""fdnG",TUPLE // ALPHA-SUBUNIT-CPLX // 3 // TUPLE // FDNI-MONOMER // 3 // TUPLE // FDNH-MONOMER // 3 // TUPLE // FDNG-MONOMER // 3,"formate dehydrogenase N subunit &gamma;"" // ""formate dehydrogenase N subunit &beta;"" // ""formate dehydrogenase N subunit &alpha;",,,
"formate dehydrogenase N, subcomplex","fdnG"" // ""fdnH"" // ""fdnI",TUPLE // FDNG-MONOMER // 1 // TUPLE // FDNH-MONOMER // 1 // TUPLE // FDNI-MONOMER // 1,"formate dehydrogenase N subunit &alpha;"" // ""formate dehydrogenase N subunit &beta;"" // ""formate dehydrogenase N subunit &gamma;",,,
formate dehydrogenase O,"fdoI"" // ""fdoH"" // ""fdoG",TUPLE // FDOI-MONOMER // 1 // TUPLE // FDOH-MONOMER // 1 // TUPLE // FDOG-MONOMER // 1,"formate dehydrogenase O subunit &gamma;"" // ""formate dehydrogenase O subunit &beta;"" // ""formate dehydrogenase O subunit &alpha;",,,
"formate dehydrogenase H"" // ""hydrogenase 3","hycD"" // ""hycC"" // ""hycF"" // ""hycG"" // ""hycB"" // ""hycE"" // ""fdhF",TUPLE // HYDROG3-CPLX // 1 // TUPLE // HYCD-MONOMER // 1 // TUPLE // HYCC-MONOMER // 1 // TUPLE // HYCF-MONOMER // 1 // TUPLE // HYCG-MONOMER // 1 // TUPLE // HYCBSMALL-MONOMER // 1 // TUPLE // HYCELARGE-MONOMER // 1 // TUPLE // FORMATEDEHYDROGH-MONOMER // 1,"formate hydrogenlyase complex, membrane subunit HycD"" // ""formate hydrogenlyase complex, membrane subunit HycC"" // ""formate hydrogenlyase complex, iron-sulfur protein HycF"" // ""formate hydrogenlyase complex, hydrogenase 3 subunit HycG"" // ""formate hydrogenlyase complex, iron-sulfur protein HycB"" // ""formate hydrogenlyase complex, hydrogenase 3 subunit HycE"" // ""formate dehydrogenase H",,,
formyl-CoA transferase,frc,TUPLE // G7237-MONOMER // 2,formyl-CoA transferase,,,
formyltetrahydrofolate deformylase,purU,TUPLE // FORMYLTHFDEFORMYL-MONOMER // 6,formyltetrahydrofolate deformylase,,,
free methionine-(<i>R</i>)-sulfoxide reductase,msrC,TUPLE // G7005-MONOMER // 2,free methionine-(<i>R</i>)-sulfoxide reductase,,,
"fructose 1,6-bisphosphatase YggF",yggF,TUPLE // EG11245-MONOMER // 2,"fructose 1,6-bisphosphatase YggF",,,
"fructose-1,6-bisphosphatase 1",fbp,TUPLE // F16B-MONOMER // 4,"fructose-1,6-bisphosphatase 1",,,
"fructose-1,6-bisphosphatase 2",glpX,TUPLE // EG11517-MONOMER // 2,"fructose-1,6-bisphosphatase 2",,,
fructose-6-phosphate aldolase 1,fsaA,TUPLE // G6428-MONOMER // 10,fructose-6-phosphate aldolase 1,,,
fructose-bisphosphate aldolase class I,fbaB,TUPLE // FRUCBISALD-CLASSI-MONOMER // 10,fructose-bisphosphate aldolase class I,,,
fructose-bisphosphate aldolase class II,fbaA,TUPLE // FRUCTBISALD-CLASSII-MONOMER // 2,fructose-bisphosphate aldolase class II,,,
fructose-specific PTS enzyme II,"fruA"" // ""fruB",TUPLE // FRUA-MONOMER // 2 // TUPLE // FRUB-MONOMER // 1,"fructose-specific PTS multiphosphoryl transfer protein FruA"" // ""FruB - his299 phosphorylated"" // ""fructose-specific PTS multiphosphoryl transfer protein FruB",,,
fructoselysine 3-epimerase,frlC,TUPLE // G7724-MONOMER // 8,fructoselysine 3-epimerase,,,
fructoselysine 6-phosphate deglycase,frlB,TUPLE // G7723-MONOMER // 12,fructoselysine 6-phosphate deglycase,,,
FtsH/HflKC protease complex,"ftsH"" // ""hflK"" // ""hflC",TUPLE // EG11506-MONOMER // 6 // TUPLE // CPLX0-1321 // 6 // TUPLE // EG10436-MONOMER // 6 // TUPLE // EG10435-MONOMER // 6,"ATP-dependent zinc metalloprotease FtsH"" // ""regulator of FtsH protease"" // ""regulator of FtsH protease",,,
FtsLBQ cell division complex,"ftsL"" // ""ftsB"" // ""ftsQ",TUPLE // EG11086-MONOMER // 1 // TUPLE // G7424-MONOMER // 1 // TUPLE // EG10342-MONOMER // 1,"cell division protein FtsL"" // ""cell division protein FtsB"" // ""cell division protein FtsQ",,,
fumarase A,fumA,TUPLE // FUMA-MONOMER // 2,fumarase A,,,
fumarase B,fumB,TUPLE // FUMB-MONOMER // 2,fumarase B,,,
fumarase C,fumC,TUPLE // FUMC-MONOMER // 4,fumarase C,,,
"fumarate reductase flavoprotein subunit"" // ""fumarate reductase iron-sulfur protein"" // ""fumarate reductase membrane protein FrdC"" // ""fumarate reductase membrane protein FrdD","frdD"" // ""frdC"" // ""frdB"" // ""frdA",TUPLE // FUM-MEMB2 // 1 // TUPLE // FUM-MEMB1 // 1 // TUPLE // FUM-FE-S // 1 // TUPLE // FUM-FLAVO // 1,"fumarate reductase membrane protein FrdD"" // ""fumarate reductase membrane protein FrdC"" // ""fumarate reductase iron-sulfur protein"" // ""fumarate reductase flavoprotein subunit",,,
Fur-Fe<sup>2+</sup> DNA-binding transcriptional dual regulator,fur,TUPLE // CPLX0-7620 // 2 // TUPLE // PD00260 // 2 // TUPLE // FE+2 // 2,DNA-binding transcriptional dual regulator Fur,,,
fused 4'-phosphopantothenoylcysteine decarboxylase and phosphopantothenoylcysteine synthetase,dfp,TUPLE // EG10004-MONOMER // 12,fused 4'-phosphopantothenoylcysteine decarboxylase and phosphopantothenoylcysteine synthetase,,,
fused aspartate kinase/homoserine dehydrogenase 1,thrA,TUPLE // ASPKINIHOMOSERDEHYDROGI-MONOMER // 4,fused aspartate kinase/homoserine dehydrogenase 1,,,
fused aspartate kinase/homoserine dehydrogenase 2,metL,TUPLE // ASPKINIIHOMOSERDEHYDROGII-MONOMER // 2,fused aspartate kinase/homoserine dehydrogenase 2,,,
fused chorismate mutase/prephenate dehydratase,pheA,TUPLE // CHORISMUTPREPHENDEHYDRAT-MONOMER // 2,fused chorismate mutase/prephenate dehydratase,,,
fused chorismate mutase/prephenate dehydrogenase,tyrA,TUPLE // CHORISMUTPREPHENDEHYDROG-MONOMER // 2,fused chorismate mutase/prephenate dehydrogenase,,,
fused diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase,ribD,TUPLE // RIBOFLAVINSYNDEAM-MONOMER // 2,fused diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase,,,
fused glutathionylspermidine amidase / glutathionylspermidine synthetase,gss,TUPLE // GSP-MONOMER // 2,fused glutathionylspermidine amidase / glutathionylspermidine synthetase,,,
fused heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase,rfaE,TUPLE // G7590-MONOMER // 2,fused heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase,,,
fused N-acetylglucosamine-1-phosphate uridyltransferase and glucosamine-1-phosphate acetyltransferase,glmU,TUPLE // NAG1P-URIDYLTRANS-MONOMER // 3,fused N-acetylglucosamine-1-phosphate uridyltransferase and glucosamine-1-phosphate acetyltransferase,,,
GadE-RcsB DNA-binding transcriptional activator,"gadE"" // ""rcsB",TUPLE // EG11544-MONOMER // 1 // TUPLE // RCSB-MONOMER // 1,"DNA-binding transcriptional activator GadE"" // ""P<SUP>asp56</SUP> RcsB"" // ""DNA-binding transcriptional activator RcsB",,,
galactitol-1-phosphate 5-dehydrogenase,gatD,TUPLE // GALACTITOLPDEHYD-MONOMER // 2,galactitol-1-phosphate 5-dehydrogenase,,,
galactitol-specific PTS enzyme II,"gatA"" // ""gatB"" // ""gatC",TUPLE // GATA-MONOMER // 1 // TUPLE // GATB-MONOMER // 1 // TUPLE // GATC-MONOMER // 2,"galactitol-specific PTS enzyme IIA component"" // ""galactitol-specific PTS enzyme IIB component"" // ""galactitol-specific PTS enzyme IIC component",,,
galactofuranose ABC transporter,"ytfQ"" // ""ytfT"" // ""ytfR"" // ""yjfF",TUPLE // YTFQ-MONOMER // 1 // TUPLE // YTFT-MONOMER // 1 // TUPLE // YTFR-MONOMER // 1 // TUPLE // YJFF-MONOMER // 1,"galactofuranose ABC transporter periplasmic binding protein"" // ""galactofuranose ABC transporter putative membrane subunit YtfT"" // ""galactofuranose ABC transporter putative ATP binding subunit"" // ""galactofuranose ABC transporter putative membrane subunit YjtF",,,
galactosamine-specific PTS enzyme II (cryptic),"agaD"" // ""agaC"" // ""agaB",TUPLE // AGAD-MONOMER // 1 // TUPLE // AGAC-MONOMER // 1 // TUPLE // AGAB-MONOMER // 1,"galactosamine-specific PTS enzyme IID component"" // ""galactosamine-specific PTS enzyme IIC component"" // ""galactosamine-specific PTS enzyme IIB component",,,
galactose-1-phosphate uridylyltransferase,galT,TUPLE // GALACTURIDYLYLTRANS-MONOMER // 2,galactose-1-phosphate uridylyltransferase,,,
galactoside <i>O</i>-acetyltransferase,lacA,TUPLE // GALACTOACETYLTRAN-MONOMER // 3,galactoside <i>O</i>-acetyltransferase,,,
&gamma;-aminobutyraldehyde dehydrogenase,patD,TUPLE // G6755-MONOMER // 4,&gamma;-aminobutyraldehyde dehydrogenase,,,
&gamma;-butyrobetainyl-CoA:carnitine CoA transferase,caiB,TUPLE // CARNDEHYDRA-MONOMER // 2,&gamma;-butyrobetainyl-CoA:carnitine CoA transferase,,,
&gamma;-glutamyl-&gamma;-aminobutyrate hydrolase,puuD,TUPLE // G6645-MONOMER // 2,&gamma;-glutamyl-&gamma;-aminobutyrate hydrolase,,,
GDP-fucose synthase,fcl,TUPLE // FCL-MONOMER // 2,GDP-fucose synthase,,,
"GDP-mannose 4,6-dehydratase",gmd,TUPLE // GDPMANDEHYDRA-MONOMER // 2,"GDP-mannose 4,6-dehydratase",,,
GDP-mannose hydrolase,nudK,TUPLE // EG12410-MONOMER // 2,GDP-mannose hydrolase,,,
GDP-mannose mannosyl hydrolase,gmm,TUPLE // GDPMANMANHYDRO-MONOMER // 2,GDP-mannose mannosyl hydrolase,,,
glucosamine-6-phosphate deaminase,nagB,TUPLE // GLUCOSAMINE-6-P-DEAMIN-MONOMER // 6,glucosamine-6-phosphate deaminase,,,
glucose-1-phosphatase,agp,TUPLE // GLUCOSE-1-PHOSPHAT-MONOMER // 2,glucose-1-phosphatase,,,
glucose-1-phosphate adenylyltransferase,glgC,TUPLE // GLUC1PADENYLTRANS-MONOMER // 4,glucose-1-phosphate adenylyltransferase,,,
glucose-6-phosphate isomerase,pgi,TUPLE // PGLUCISOM // 2,glucose-6-phosphate isomerase,,,
glucose-specific PTS enzyme II,"crr"" // ""ptsG",TUPLE // CRR-MONOMER // 1 // TUPLE // PTSG-MONOMER // 2,"Enzyme IIA<sup>Glc</sup>"" // ""EIIBC<sup>glc</sup> - phosphorylated"" // ""glucose-specific PTS enzyme IIBC component",,,
glutamate / aspartate ABC transporter,"gltL"" // ""gltJ"" // ""gltK"" // ""gltI",TUPLE // GLTL-MONOMER // 2 // TUPLE // GLTJ-MONOMER // 1 // TUPLE // GLTK-MONOMER // 1 // TUPLE // G6359-MONOMER // 1,"glutamate/aspartate ABC transporter ATP binding subunit"" // ""glutamate/aspartate ABC transporter membrane subunit GltJ"" // ""glutamate/aspartate ABC transporter membrane subunit GltK"" // ""glutamate/aspartate ABC transporter periplasmic binding protein",,,
glutamate 5-kinase,proB,TUPLE // GLUTKIN-MONOMER // 4,glutamate 5-kinase,,,
glutamate decarboxylase A,gadA,TUPLE // GLUTDECARBOXA-MONOMER // 6,glutamate decarboxylase A,,,
glutamate decarboxylase B,gadB,TUPLE // GLUTDECARBOXB-MONOMER // 6,glutamate decarboxylase B,,,
glutamate dehydrogenase,gdhA,TUPLE // GDHA-MONOMER // 6,glutamate dehydrogenase,,,
glutamate synthase,"gltB"" // ""gltD",TUPLE // GLUSYNLARGE-MONOMER // 1 // TUPLE // GLUSYNSMALL-MONOMER // 1,"glutamate synthase subunit GltB"" // ""glutamate synthase subunit GltD",,,
glutamate synthase,"gltD"" // ""gltB",TUPLE // GLUTAMATESYN-DIMER // 4 // TUPLE // GLUSYNSMALL-MONOMER // 4 // TUPLE // GLUSYNLARGE-MONOMER // 4,"glutamate synthase subunit GltD"" // ""glutamate synthase subunit GltB",,,
glutamate&mdash;pyruvate aminotransferase AlaA,alaA,TUPLE // G7184-MONOMER // 2,glutamate&mdash;pyruvate aminotransferase AlaA,,,
glutamate&mdash;pyruvate aminotransferase AlaC,alaC,TUPLE // G7242-MONOMER // 2,glutamate&mdash;pyruvate aminotransferase AlaC,,,
glutamate-1-semialdehyde aminotransferase,hemL,TUPLE // GSAAMINOTRANS-MONOMER // 2,glutamate-1-semialdehyde aminotransferase,,,
glutamate-5-semialdehyde dehydrogenase,proA,TUPLE // GLUTSEMIALDEHYDROG-MONOMER // 4,glutamate-5-semialdehyde dehydrogenase,,,
glutamate-putrescine ligase,puuA,TUPLE // G6644-MONOMER // 12,glutamate-putrescine ligase,,,
glutaminase 1,glsA,TUPLE // G6261-MONOMER // 4,glutaminase 1,,,
glutaminase 2,glsB,TUPLE // G6810-MONOMER // 2,glutaminase 2,,,
glutamine synthetase,glnA,TUPLE // GLUTAMINESYN-MONOMER // 12,"adenylyl-[glutamine synthetase]"" // ""glutamine synthetase",,,
glutamyl-tRNA reductase,hemA,TUPLE // GLUTRNAREDUCT-MONOMER // 2,glutamyl-tRNA reductase,,,
glutaredoxin 4,grxD,TUPLE // EG12181-MONOMER // 2,glutaredoxin 4,,,
glutathione / L-cysteine ABC exporter CydDC,"cydC"" // ""cydD",TUPLE // CYDC-MONOMER // 1 // TUPLE // CYDD-MONOMER // 1,"glutathione/L-cysteine ABC exporter subunit CydC"" // ""glutathione/L-cysteine ABC exporter subunit CydD",,,
glutathione ABC transporter,"gsiC"" // ""gsiD"" // ""gsiB"" // ""gsiA",TUPLE // YLIC-MONOMER // 1 // TUPLE // YLID-MONOMER // 1 // TUPLE // YLIB-MONOMER // 1 // TUPLE // YLIA-MONOMER // 1,"glutathione ABC transporter membrane subunit GsiC"" // ""glutathione ABC transporter membrane subunit GsiD"" // ""glutathione ABC transporter periplasmic binding protein"" // ""glutathione ABC transporter ATP binding subunit GsiA",,,
glutathione hydrolase,ggt,TUPLE // MONOMER0-4195 // 1 // TUPLE // MONOMER0-4196 // 1,"glutathione hydrolase, small subunit"" // ""glutathione hydrolase, large subunit"" // ""glutathione hydrolase proenzyme",,,
glutathione reductase (NADPH),gor,TUPLE // GLUTATHIONE-REDUCT-NADPH-MONOMER // 2,glutathione reductase (NADPH),,,
glutathione <i>S</i>-transferase GstA,gstA,TUPLE // GST-MONOMER // 2,glutathione <i>S</i>-transferase GstA,,,
glutathione synthetase,gshB,TUPLE // GLUTATHIONE-SYN-MONOMER // 4,glutathione synthetase,,,
glutathionyl-hydroquinone reductase YqjG,yqjG,TUPLE // G7616-MONOMER // 2,glutathionyl-hydroquinone reductase YqjG,,,
glyceraldehyde-3-phosphate dehydrogenase A,gapA,TUPLE // GAPDH-A-MONOMER // 4,glyceraldehyde-3-phosphate dehydrogenase A,,,
glycerol facilitator,glpF,TUPLE // GLPF-MONOMER // 4,glycerol facilitator,,,
glycerol kinase,glpK,TUPLE // GLYCEROL-KIN-MONOMER // 4,glycerol kinase,,,
"glycerol-3-phosphate dehydrogenase, biosynthetic",gpsA,TUPLE // GLYC3PDEHYDROGBIOSYN-MONOMER // 2,glycerol-3-phosphate dehydrogenase,,,
"glycerophosphoryl diester phosphodiesterase, periplasmic",glpQ,TUPLE // GLYCPDIESTER-PERI-MONOMER // 2,glycerophosphoryl diester phosphodiesterase,,,
glycine betaine ABC transporter,"proX"" // ""proW"" // ""proV",TUPLE // PROX-MONOMER // 1 // TUPLE // PROW-MONOMER // 2 // TUPLE // PROV-MONOMER // 2,"glycine betaine ABC transporter periplasmic binding protein ProX"" // ""glycine betaine ABC transporter membrane subunit ProW"" // ""glycine betaine ABC transporter ATP binding subunit ProV",,,
