gene name,MW
YBR016W,14616.55
YGL148W,40837.93
YOL001W,33226.42
YLR349W,18496.41
YDR073W,18666.75
YJR019C,40259.27
YPR037C,22141.24
YLR336C,102851.94
YDR534C,52489.73
YIL095W,91031.25
YDR122W,120069.7
YGL025C,43078.95
YIL111W,17196.5
YHR201C,45050.9
YLR284C,31698.02
YER014W,59702.26
YGL198W,25995.3
YEL075C,13993.79
YER118C,41125.23
YNL223W,55142.1
YPL102C,11656.74
YBL010C,32639.05
YER088C,73048.01
YOR171C,69638.64
YER105C,156647.58
YDR506C,69280.21
YBR131W,80731.35
YDR332W,78545.62
YNL191W,40180.31
YBL029C-A,11160.73
YMR314W,25603.73
YPL058C,171063.12
YJL088W,37844.79
YKL028W,54741.38
YIR021W-A,7679.95
YPR088C,59623.88
YDL033C,47048.78
YBR149W,38883.1
YBR216C,77739.52
YDR389W,73628.65
YGL181W,44406.47
YDR386W,72307.85
YOR170W,11577.43
YPR156C,68065.18
YIL156W-A,14768.07
YLR263W,95537.16
YPL254W,54465.69
YLR081W,63625.2
YKR037C,34077.44
YGR233C,134027.95
YOR175C,72227.14
YBR152W,33771.44
YJL095W,164193.95
YAL041W,96938.75
YOL111C,23732.09
YOR296W,147424.81
YEL077W-A,18601.77
YKR040C,19221.74
YKR102W,122163.07
YOR292C,36194.79
YFR049W,13688.83
YPR133C,46082.05
YER032W,98811.09
YPL245W,52256.23
YFR039C,59358.89
YPL157W,36526.69
YPL121C,26460.82
YDR298C,22814.14
YBL044W,13849.83
YHL036W,60618.96
YMR190C,163835.58
YLR163C,51083.23
YJL100W,70216.15
YKL196C,22706.55
YOR262W,39723.65
YKR033C,15668.23
YPL191C,41031.97
YIL005W,81217.75
YPR204C-A,18601.77
YFL031W,26904.54
YDL029W,44073.17
YJL050W,122053.71
YPL019C,96552.3
YDL025C,69614.46
YDL078C,37185.75
YBL071W-A,9356.38
YPL186C,34220.99
YPR179C,75461.89
YGR035C,12907.26
YDR328C,22330.09
YFR028C,61905.94
YBR087W,39941.36
YJR047C,17131.16
YOR380W,61286.68
YHR088W,35120.76
YDR484W,74332.01
YIR010W,65691.58
YDL123W,15672.8
YDR188W,59923.18
YNL048W,63142.46
YMR024W,43999.34
YOR364W,14772.28
YDR339C,21610.43
YMR006C,75454.71
YIR003W,74762.19
YKL041W,26241.62
YDL042C,63261.28
YPR114W,36749.79
YCR087C-A,17738.09
YOR034C,85235.11
YNL024C,27737.83
YKL170W,14904.47
YDL237W,44382.16
YGR269W,12279.29
